SourceFile,ArtworkSourceInvURL,ArtworkSourceInventoryNo,ArtworkDateCreated,ArtworkSource,ArtworkCopyrghtNotice,ArtworkCreator,ArtworkTitle,LicensorName,LicensorStreetAddress,LicensorCity,LicensorPostalCode,LicensorCountry,LicensorTelephone1,LicensorTelephoneType1,LicensorEmail,LicensorURL,CopyrightFlag,Description,IntellectualGenre,Label,OriginalDocumentID,Source,Subject,UsageTerms,Webstatement
0000_GRO0524_I kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,0000.GRO0524.I,circa 1701 - circa 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, 18de eeuw",Heilige Drievuldigheid,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige Drievuldigheid (Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, circa 1701 - circa 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige Drievuldigheid,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041315000 kopie.jpg,,,,Musea Brugge - Groeningemuseum,Public domain,,,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,,Reproduction of artwork,,,http://www.lukasweb.be/,,https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041316000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1696_II,0000.GRO1696.II,1540,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 16de eeuw",Vooroverleunende man met baard,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Vooroverleunende man met baard (Anonieme meester, Italië, 16de eeuw, 1540); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Vooroverleunende man met baard,http://groeningemuseum.be/collection/work/id/0000_GRO1696_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 16de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041317000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1697_II,0000.GRO1697.II,1751 - 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 18de eeuw",Hercules worstelt met de leeuw van Nemea,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Hercules worstelt met de leeuw van Nemea (Anonieme meester, Italië, 18de eeuw, 1751 - 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Hercules worstelt met de leeuw van Nemea,http://groeningemuseum.be/collection/work/id/0000_GRO1697_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041318000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1698_II,0000.GRO1698.II,circa 1601 - circa 1700,Musea Brugge - Groeningemuseum,Public domain,Raphael,"Maria, Jezus en Johannes",Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Maria, Jezus en Johannes, circa 1601 - circa 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,"Maria, Jezus en Johannes",http://groeningemuseum.be/collection/work/id/0000_GRO1698_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Raphael (http://viaf.org/viaf/64055977), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041319000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1701_II,0000.GRO1701.II,circa 1717 - circa 1799,Musea Brugge - Groeningemuseum,Public domain,"Oeser, Adam Friedrich",Heilige Familie,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige Familie (Adam Friedrich Oeser, circa 1717 - circa 1799); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige Familie,http://groeningemuseum.be/collection/work/id/0000_GRO1701_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Adam Friedrich Oeser (http://viaf.org/viaf/74126113), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041320000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1702_II,0000.GRO1702.II,1501 - 1600,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 16de eeuw",Johannes op het eiland Patmos,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Johannes op het eiland Patmos (Anonieme meester, Italië, 16de eeuw, 1501 - 1600); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Johannes op het eiland Patmos,http://groeningemuseum.be/collection/work/id/0000_GRO1702_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 16de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041324000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1709_II,0000.GRO1709.II,1633 - 1633,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Duits, 17de eeuw",Juda en Tamar,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Juda en Tamar (Anonieme meester, Duits, 17de eeuw, 1633 - 1633); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Juda en Tamar,http://groeningemuseum.be/collection/work/id/0000_GRO1709_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Duits, 17de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041325000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1710_II,0000.GRO1710.II,1601 - 1700,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italiaans, 17de eeuw",Venus en Adonis,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Venus en Adonis (Anonieme meester, Italiaans, 17de eeuw, 1601 - 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Venus en Adonis,http://groeningemuseum.be/collection/work/id/0000_GRO1710_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italiaans, 17de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041326000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1712_II,0000.GRO1712.II,1701 - 1750,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 18de eeuw",Engelen in de wolken,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Engelen in de wolken (Anonieme meester, Italië, 18de eeuw, 1701 - 1750); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Engelen in de wolken,http://groeningemuseum.be/collection/work/id/0000_GRO1712_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041327000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1714_II,0000.GRO1714.II,1701 - 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, 18de eeuw",Allegorie van de Kunsten,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Allegorie van de Kunsten (Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, 1701 - 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Allegorie van de Kunsten,http://groeningemuseum.be/collection/work/id/0000_GRO1714_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041328000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1717_II,0000.GRO1717.II,1701 - 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 18de eeuw",Stadsgezicht met bijbelse personnages,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Stadsgezicht met bijbelse personnages (Anonieme meester, Italië, 18de eeuw, 1701 - 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Stadsgezicht met bijbelse personnages,http://groeningemuseum.be/collection/work/id/0000_GRO1717_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041329000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1718_II,0000.GRO1718.II,circa 1723 - circa 1783,Musea Brugge - Groeningemuseum,Public domain,"Londonio, Francesco",Twee schapen en een rund,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Twee schapen en een rund (Francesco Londonio, circa 1723 - circa 1783); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Twee schapen en een rund,http://groeningemuseum.be/collection/work/id/0000_GRO1718_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Francesco Londonio (http://viaf.org/viaf/30344095), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041330000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1721_II,0000.GRO1721.II,circa 1555 - circa 1604,Musea Brugge - Groeningemuseum,Public domain,"Bellini, Filippo",Drie mannen op een akker,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Drie mannen op een akker (Filippo Bellini, circa 1555 - circa 1604); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Drie mannen op een akker,http://groeningemuseum.be/collection/work/id/0000_GRO1721_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Filippo Bellini (http://viaf.org/viaf/90981213), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041331000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1722_II,0000.GRO1722.II,circa 1701 - circa 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 18de eeuw",Heilige doopt een bekeerling,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige doopt een bekeerling (Anonieme meester, Italië, 18de eeuw, circa 1701 - circa 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige doopt een bekeerling,http://groeningemuseum.be/collection/work/id/0000_GRO1722_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041332000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1724_II,0000.GRO1724.II,1574 - 1632,Musea Brugge - Groeningemuseum,Public domain,"Balen, Hendrik van I",Jozef en de vrouw van Putifar,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Jozef en de vrouw van Putifar (Hendrik van I Balen, 1574 - 1632); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Jozef en de vrouw van Putifar,http://groeningemuseum.be/collection/work/id/0000_GRO1724_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Hendrik van I Balen (http://viaf.org/viaf/51983517), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041333000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1725_II,0000.GRO1725.II,circa 1650 - circa 1700,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 17de eeuw",Kop van een jongeman,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Kop van een jongeman (Anonieme meester, Italië, 17de eeuw, circa 1650 - circa 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Kop van een jongeman,http://groeningemuseum.be/collection/work/id/0000_GRO1725_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 17de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041334000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1726_II,0000.GRO1726.II,circa 1527 - circa 1600,Musea Brugge - Groeningemuseum,Public domain,Anonieme meester,Hoofd van een adelaar,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Hoofd van een adelaar (Anonieme meester, circa 1527 - circa 1600); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Hoofd van een adelaar,http://groeningemuseum.be/collection/work/id/0000_GRO1726_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041335000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1727_II,0000.GRO1727.II,circa 1650 - circa 1650,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Frankrijk, 16de eeuw",Decoratief motief,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Decoratief motief (Anonieme meester, Frankrijk, 16de eeuw, circa 1650 - circa 1650); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Decoratief motief,http://groeningemuseum.be/collection/work/id/0000_GRO1727_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Frankrijk, 16de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041336000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1729_II,0000.GRO1729.II,circa 1701 - circa 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Italië, 18de eeuw",Marsyas gevild door Apollo,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Marsyas gevild door Apollo (Anonieme meester, Italië, 18de eeuw, circa 1701 - circa 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Marsyas gevild door Apollo,http://groeningemuseum.be/collection/work/id/0000_GRO1729_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Italië, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041339000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1732_II,0000.GRO1732.II,circa 1771 - circa 1844,Musea Brugge - Groeningemuseum,Public domain,"Camuccini, Vincenzo",Adam en Eva bewenen de dode Abel,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Adam en Eva bewenen de dode Abel (Vincenzo Camuccini, circa 1771 - circa 1844); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Adam en Eva bewenen de dode Abel,http://groeningemuseum.be/collection/work/id/0000_GRO1732_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Vincenzo Camuccini (http://viaf.org/viaf/64095369), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041340000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1735_II,0000.GRO1735.II,,Musea Brugge - Groeningemuseum,Public domain,"Berchem, Nicolaes Pietersz.",Landelijk tafereel,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Landelijk tafereel (Nicolaes Pietersz. Berchem,Reproduction of artwork,Landelijk tafereel,http://groeningemuseum.be/collection/work/id/0000_GRO1735_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Nicolaes Pietersz. Berchem (http://viaf.org/viaf/19951005), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041342000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1737_II,0000.GRO1737.II,1580 - 1590,Musea Brugge - Groeningemuseum,Public domain,"Zuccari, Federico",Martelaren voor de leeuwen geworpen,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Martelaren voor de leeuwen geworpen (Federico Zuccari, 1580 - 1590); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Martelaren voor de leeuwen geworpen,http://groeningemuseum.be/collection/work/id/0000_GRO1737_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Federico Zuccari (http://viaf.org/viaf/83285627), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041343000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1738_II,0000.GRO1738.II,circa 1701 - circa 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, 18de eeuw",Kruisafneming,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Kruisafneming (Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, circa 1701 - circa 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Kruisafneming,http://groeningemuseum.be/collection/work/id/0000_GRO1738_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041345000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1741_II,0000.GRO1741.II,1666 - 1711,Musea Brugge - Groeningemuseum,Public domain,"Deyster, Louis de",Engel verschijnt aan Hagar in de woestijn,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Engel verschijnt aan Hagar in de woestijn (Louis de Deyster, 1666 - 1711); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Engel verschijnt aan Hagar in de woestijn,http://groeningemuseum.be/collection/work/id/0000_GRO1741_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Louis de Deyster (http://viaf.org/viaf/87497982), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041349000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1748_II,0000.GRO1748.II,circa 1544 - circa 1618,Musea Brugge - Groeningemuseum,Public domain,"Guerra, Giovanni",Tafereel uit de geschiedenis van Esther,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Tafereel uit de geschiedenis van Esther (Giovanni Guerra, circa 1544 - circa 1618); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Tafereel uit de geschiedenis van Esther,http://groeningemuseum.be/collection/work/id/0000_GRO1748_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Giovanni Guerra (http://viaf.org/viaf/8281137), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041350000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1749_II,0000.GRO1749.II,circa 1601 - circa 1700,Musea Brugge - Groeningemuseum,Public domain,Rembrandt,Hoofd van een man met tulband,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Hoofd van een man met tulband, circa 1601 - circa 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Hoofd van een man met tulband,http://groeningemuseum.be/collection/work/id/0000_GRO1749_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Rembrandt (http://viaf.org/viaf/64013650), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041351000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1750_II,0000.GRO1750.II,circa 1601 - circa 1700,Musea Brugge - Groeningemuseum,Public domain,Rembrandt,Man met baard,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Man met baard, circa 1601 - circa 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Man met baard,http://groeningemuseum.be/collection/work/id/0000_GRO1750_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Rembrandt (http://viaf.org/viaf/64013650), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041355000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1754_II,0000.GRO1754.II,circa 1601 - circa 1700,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, 17de eeuw",Mythologische figuren,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Mythologische figuren (Anonieme meester, Zuidelijke Nederlanden, 17de eeuw, circa 1601 - circa 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Mythologische figuren,http://groeningemuseum.be/collection/work/id/0000_GRO1754_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Anonieme meester, Zuidelijke Nederlanden, 17de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041358000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1759_II,0000.GRO1759.II,circa 1575 - circa 1624,Musea Brugge - Groeningemuseum,Public domain,Pseudo-Vinckboons,Hoofs gezelschap in een landschap,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Hoofs gezelschap in een landschap, circa 1575 - circa 1624); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Hoofs gezelschap in een landschap,http://groeningemuseum.be/collection/work/id/0000_GRO1759_II,http://www.lukasweb.be/,"tekening (http://vocab.getty.edu/aat/300033973), Pseudo-Vinckboons (https://rkd.nl/explore/artists/65022), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
